trace_x trace_y
1637 598
1653 698
1667 798
1679 898
1690 998
1700.0699816039896 1098
1704.7125220274477 1148
1709.2001620661645 1198
1713.2097522977965 1248
1717.3123188346588 1298
1721.0172299756903 1348
1724.8057218842177 1398
1728.0596555744962 1448
1731.2483503275703 1498
1734.0870588044033 1548
1736.8422535098452 1598
1739.3983050789752 1648
1741.75997812626 1698
1743.914778836516 1748
1745.9766811209731 1798
1747.8025655190993 1848
1749.365603640718 1898
1750.7916167802218 1948
1752.0419915989614 1998
1753.0964467289987 2048
1753.539780499131 2098
1754.1164978161453 2148
1754.773809525372 2198
1755.0389610498619 2248
1755.1758130131327 2298
1755.1411764654902 2348
1754.7224242472964 2398
1754.008862625246 2448
1753.5228426701585 2498
1752.3787879146157 2548
1752 2598
1749 2698
1744 2798
1741 2898
1735 2998
