trace_x trace_y
1228.3068627720552 548
1235.8788627861916 598
1243.0251840583755 648
1249.9626168148477 698
1256.6626615255225 748
1263.135955697155 798
1269.3590968829446 848
1275.33508175844 898
1281.0040199651748 948
1286.5141424616986 998
1291.8206547890404 1048
1296.886471038525 1098
1301.7936870489202 1148
1306.3976304612142 1198
1310.9086865624286 1248
1315.1681220945864 1298
1319.2222312958233 1348
1323.0248589299138 1398
1326.6783058763206 1448
1330.1049395525686 1498
1333.3392797651518 1548
1336.407743838653 1598
1339.2050325473901 1648
1341.9214852976559 1698
1344.3605281234925 1748
1346.631077588018 1798
1348.7103966108875 1848
1350.6086707029729 1898
1352.2403506280662 1948
1353.755459866829 1998
1355.0353848860696 2048
1356.0528003757677 2098
1356.995515705256 2148
1357.709592802923 2198
1358.2858088324595 2248
1358.6093737585966 2298
1358.722883474811 2348
1358.6354073917837 2398
1358.3947753260234 2448
1357.8811047222262 2498
1357.1472268395735 2548
1356.2755711360394 2598
1355.1158295642344 2648
1353.812296640901 2698
1352.2305873133637 2748
1350.5507144713472 2798
1348.534205853954 2848
1346.299721825575 2898
1343.9372135859119 2948
1341.1115218821935 2998
1338.3938384770142 3048
1335.2453703877522 3098
1332.0212389296878 3148
1328.679487175099 3198
1324.3254716844335 3248
