trace_x trace_y
1553.004464326257 548
1559.2351648374608 598
1566.352344778949 648
1573.22443438446 698
1579.896974047562 748
1586.3441483018382 798
1592.6413652586498 848
1598.528616487379 898
1604.0697862082093 948
1609.370087745576 998
1614.5234758128945 1048
1619.449553435139 1098
1624.1037014536128 1148
1628.5473239449996 1198
1632.787262157398 1248
1636.7720965913547 1298
1640.612403093821 1348
1644.220955711077 1398
1647.6462686605507 1448
1650.8673132206175 1498
1653.8715746407795 1548
1656.7400119220347 1598
1659.3443682496236 1648
1661.8397120187174 1698
1664.0480715532547 1748
1666.0143721637776 1798
1667.9186976310416 1848
1669.6463059958182 1898
1671.1199679676915 1948
1672.327540387371 1998
1673.5111801132762 2048
1674.1511194234367 2098
1674.9433823435602 2148
1675.4650273059076 2198
1675.8728687019902 2248
1675.992266302284 2298
1675.9105029482155 2348
1675.6481636207993 2398
1675.1949308724681 2448
1674.6292868946327 2498
1673.6697530758333 2548
1672.495072016926 2598
1671.0411711040085 2648
1669.5618945066096 2698
1667.6839161025289 2748
1665.876500859288 2798
1663.7392290299144 2848
1661.3060606102858 2898
1658.627906970079 2948
1656.3542856816634 2998
1653.0472441001652 3048
1651.0102040965876 3098
