trace_x trace_y
1335.5137299307378 548
1342.9992887398637 598
1350.19889250467 648
1357.1192876242417 698
1363.7858719608082 748
1370.2581736082 798
1376.3746599058827 848
1382.210488746665 898
1387.957485527441 948
1393.3962514784769 998
1398.5894602781423 1048
1403.591945082085 1098
1408.337972406489 1148
1412.9533117447702 1198
1417.3155263893345 1248
1421.509323434629 1298
1425.4470887161874 1348
1429.1780494233299 1398
1432.7966666770865 1448
1436.124034712477 1498
1439.3163686470016 1548
1442.2756424309516 1598
1445.0214915157471 1648
1447.6397265916105 1698
1450.0119386415092 1748
1452.197644164362 1798
1454.1753487507233 1848
1455.9821380449002 1898
1457.6342514600703 1948
1459.0325513464772 1998
1460.2075072386417 2048
1461.2186674537083 2098
1462.0960509823124 2148
1462.7878274636557 2198
1463.274060658253 2248
1463.5903140229655 2298
1463.6644260128687 2348
1463.5023103930694 2398
1463.1360778846645 2448
1462.6818490655223 2498
1461.8545976277883 2548
1460.8713061760457 2598
1459.6772772990164 2648
1458.2972468586486 2698
1456.686213712684 2748
1454.8408624145688 2798
1452.7654848053517 2848
1450.630319135965 2898
1448.1126860347833 2948
1445.2670509312968 2998
1442.3707712979922 3048
1439.4816955798424 3098
1435.9789789563317 3148
1432.2274881292703 3198
1429.7101449815327 3248
