trace_x trace_y
5.079166666666667 548
11.286908077994429 598
18.0 648
25.2455919395466 698
32.25471698113208 748
39.833543505674655 798
46.03475238922676 848
52.70142535633909 898
59.40804218852999 948
65.43283582089552 998
72.03789592760181 1048
78.40064620355412 1098
85.00629590766002 1148
89.7430061640588 1198
95.06354102405922 1248
100.57327971403038 1298
106.29766297662977 1348
110.95637198622273 1398
115.23973880597015 1448
119.73619371282922 1498
123.97784064120698 1548
128.08158508158508 1598
131.9224607497597 1648
135.31957186544344 1698
138.75050369375418 1748
141.84620397523622 1798
144.7175438596491 1848
147.29645427885896 1898
149.7142120196028 1948
151.86606856776675 1998
153.0504103165299 2048
155.57483102671387 2098
157.0321568627451 2148
158.44353899883586 2198
159.5777594274704 2248
160.40584513407651 2298
161.13216875411996 2348
161.48398028342575 2398
161.66102268879106 2448
161.57046527309507 2498
161.3691090471276 2548
161.00909577314073 2598
160.28933021806853 2648
159.1263888888889 2698
158.34976525821597 2748
157.02118839244588 2798
155.65733015494635 2848
154.0335349092908 2898
152.32594086021504 2948
150.43283582089552 2998
148.3104284559418 3048
146.16542155816435 3098
144.33039647577093 3148
141.53763440860214 3198
139.53535353535352 3248
