trace_x trace_y
373.99415887850466 548
381.271021542738 598
388.7978021978022 648
396.3318747896331 698
403.5494071146245 748
410.65334572490707 798
417.60428265524627 848
424.20345640219955 898
430.7338183174781 948
437.0293411118737 998
443.08460787504066 1048
448.99817379394307 1098
454.7912754586162 1148
460.24903421633553 1198
465.5024532555364 1248
470.5589255879707 1298
475.4661266568483 1348
480.0824838898653 1398
484.4946188340807 1448
488.7103720285684 1498
492.6446289359117 1548
496.3907534577812 1598
499.950599792198 1648
503.27131162128495 1698
506.3637233579817 1748
509.17849335799565 1798
511.84335675764015 1848
514.2388108195922 1898
516.4355473455947 1948
518.3832316348363 1998
520.0994161275052 2048
521.5806710547439 2098
522.901455026455 2148
524.0522569600865 2198
524.9479696649707 2248
525.5787347260544 2298
526.002595784446 2348
526.230152949745 2398
526.2260266431796 2448
526.0190782668659 2498
525.5925743791493 2548
524.8994506196499 2598
524.0487537660915 2648
522.960891381346 2698
521.6653127538586 2748
520.2085694050992 2798
518.535763276504 2848
516.6935377875137 2898
514.5613243039879 2948
512.2756563245823 2998
509.8212389380531 3048
507.23093401885177 3098
504.3543661971831 3148
501.48082595870204 3198
498.30139720558884 3248
