trace_x trace_y
503.3220657276995 548
510.66846522781776 598
518.2405259087394 648
525.6358823529412 698
532.8058419243986 748
539.7848993984651 798
546.6500280426247 848
553.2192393736018 898
559.6229851708575 948
565.814803670829 998
571.7904922170803 1048
577.611996757633 1098
583.1501067705062 1148
588.5541686292981 1198
593.6672329822177 1248
598.6472435828008 1298
603.3431613431613 1348
607.9338506304558 1398
612.1965146459029 1448
616.310011631028 1498
620.1619209519762 1548
623.8278838174274 1598
627.2259868687687 1648
630.4322093294915 1698
633.4265178161799 1748
636.1926530612245 1798
638.7350914882584 1848
641.0747298065984 1898
643.1419170870805 1948
645.0423816415133 1998
646.6973748687434 2048
648.0840097121054 2098
649.3884977395687 2148
650.4479272784265 2198
651.2916803682999 2248
651.8825872369902 2298
652.2564307255633 2348
652.4130167826443 2398
652.3973465039705 2448
652.1120768064679 2498
651.6364126915605 2548
650.9416869142659 2598
650.0269561416291 2648
648.8900475184794 2698
647.536707370899 2748
646.0283757338552 2798
644.3449765934462 2848
642.4203607459492 2898
640.257758824923 2948
637.9499864093503 2998
635.376953125 3048
632.6607294317218 3098
629.7669172932331 3148
626.6175182481752 3198
623.4797371303396 3248
