trace_x trace_y
935.3898858075041 548
942.8992248062016 598
950.1474714518761 648
957.3016882799119 698
964.1313700918964 748
970.7783783783784 798
977.2047540243719 848
983.4675990030463 898
989.4207858048162 948
995.1460540411856 998
1000.7497182781159 1048
1006.088785576596 1098
1011.2279383932964 1148
1016.0914979615608 1198
1020.8731457466012 1248
1025.3623622870098 1298
1029.6705418880754 1348
1033.7677708354834 1398
1037.703213072501 1448
1041.3674433820777 1498
1044.88370353638 1548
1048.1822572767264 1598
1051.2446376483163 1648
1054.1176333773922 1698
1056.742384817317 1748
1059.243843478151 1798
1061.5036515898817 1848
1063.5554797420336 1898
1065.43033473409 1948
1067.0453969541736 1998
1068.4830733153722 2048
1069.6563144909533 2098
1070.725695393769 2148
1071.6064940659633 2198
1072.314862673956 2248
1072.6128977262204 2298
1072.9580961247234 2348
1073.0029627521735 2398
1072.9738256677585 2448
1072.379445667741 2498
1071.794954937097 2548
1070.9976901070052 2598
1069.9350035892592 2648
1068.7612827924204 2698
1067.274873516116 2748
1065.6578227501996 2798
1063.7179153206046 2848
1061.7244518824548 2898
1059.4480549204447 2948
1056.9625831512428 2998
1054.2270617638708 3048
1051.3042085969316 3098
1048.2392880751643 3148
1044.745631051309 3198
1041.1740837686896 3248
