trace_x trace_y
1369.344551285741 548
1376.5437500121138 598
1383.781533819147 648
1390.842809359283 698
1397.3726970594591 748
1403.8997783629104 798
1410.0213947917625 848
1415.861515219935 898
1421.4689800311808 948
1426.9653131636585 998
1432.156379211649 1048
1437.0837646381476 1098
1441.851341098762 1148
1446.4201021786655 1198
1450.7196876698258 1248
1454.8947093284817 1298
1458.8477708117125 1348
1462.6027616116596 1398
1466.1026135834952 1448
1469.454320569243 1498
1472.6013199751153 1548
1475.54963019383 1598
1478.25676696964 1648
1480.8491723320303 1698
1483.197524514054 1748
1485.3803141651351 1798
1487.386088064622 1848
1489.1236011582562 1898
1490.7602448666291 1948
1492.1378235253067 1998
1493.3647206919945 2048
1494.2673679133343 2098
1495.1236360694318 2148
1495.842203640063 2198
1496.264851242648 2248
1496.6000840983875 2298
1496.5708036132653 2348
1496.462501543723 2398
1496.0990674493867 2448
1495.5577658843147 2498
1494.7295124080222 2548
1493.7516830114723 2598
1492.5300000040584 2648
1491.1283612563368 2698
1489.5405754862973 2748
1487.657120742436 2798
1485.5331369668195 2848
1483.1939281390523 2898
1480.7864907036546 2948
1477.856347436958 2998
1474.7906976835488 3048
1471.8610421620083 3098
1468.4362934584583 3148
1465.1372548811335 3198
1461.5309734498392 3248
