trace_x trace_y
1111.214064127813 548
1118.2970779075495 598
1125.4873026834032 648
1132.5097985912196 698
1139.194799661372 748
1145.7928201346872 798
1152.0778053286106 848
1158.0746582630009 898
1163.9140562189182 948
1169.530207831798 998
1174.927508244896 1048
1180.1365842544578 1098
1185.0372677299447 1148
1189.8404809290291 1198
1194.3778401435152 1248
1198.7282960882783 1298
1202.9855878710969 1348
1206.7892859924577 1398
1210.5524367862026 1448
1214.1213779133852 1498
1217.493051356606 1548
1220.575905097883 1598
1223.5416275276766 1648
1226.2508306596956 1698
1228.8215765310583 1748
1231.155373881212 1798
1233.3189384967955 1848
1235.22665374137 1898
1236.9991492066274 1948
1238.532169189512 1998
1239.9018843125705 2048
1240.970205498298 2098
1241.9597602280905 2148
1242.7402227527991 2198
1243.3379430793661 2248
1243.7644390880628 2298
1243.908906593474 2348
1243.896136782976 2398
1243.6265398035891 2448
1243.2053792052843 2498
1242.5661136224014 2548
1241.6659063635666 2598
1240.5969162879562 2648
1239.3397200742804 2698
1237.815869006073 2748
1236.0902366884616 2798
1234.2134929467627 2848
1232.0709726834605 2898
1229.6347185086831 2948
1227.117822207048 2998
1224.3283496201714 3048
1221.3661654115622 3098
1218.0966029760043 3148
1214.384984019672 3198
1210.751219527332 3248
