trace_x trace_y
305.47088607594935 548
312.81759483454397 598
320.34576983709934 648
327.9533199195171 698
335.09048257372655 748
342.1547344110854 798
349.0861707700367 848
355.8241676942047 898
362.35973303670744 948
368.7422805247225 998
374.8699812382739 1048
380.842095851216 1098
386.61724585904517 1148
392.1590733590734 1198
397.4560382146589 1248
402.56004351965186 1298
407.54057643777395 1348
412.20216606498195 1398
416.67741156585777 1448
420.941700496166 1498
424.9805387575591 1548
428.83610701495684 1598
432.3741567202906 1648
435.7074240159442 1698
438.8619479379936 1748
441.80885255145193 1798
444.4388863109049 1848
446.92097402009597 1898
449.13909707351894 1948
451.0925346446133 1998
452.9036595138456 2048
454.3990223590115 2098
455.79242340854887 2148
456.9394087228022 2198
457.8696296296296 2248
458.5606334841629 2298
459.01636016240747 2348
459.2962236390388 2398
459.278778962854 2448
459.09825188209777 2498
458.7064455231931 2548
457.99183051786207 2598
457.1662198391421 2648
456.1685303514377 2698
454.91720946177577 2748
453.4248675246026 2798
451.83186582809225 2848
449.9367441860465 2898
447.9687417218543 2948
445.5749525616698 2998
443.23830570902396 3048
440.6742183960127 3098
437.99205448354144 3148
434.8958990536278 3198
431.8811563169165 3248
