trace_x trace_y
1494.402247182808 548
1501.28551135205 598
1508.6152542471943 648
1515.7964824242526 698
1522.56158357138 748
1529.0431625763408 798
1535.044696446481 848
1540.9077063613938 898
1546.5178058701456 948
1551.9961049153244 998
1557.1223467499094 1048
1562.0050076291209 1098
1566.678459927705 1148
1571.1853356712293 1198
1575.4366425972646 1248
1579.4849137977685 1298
1583.3987596830902 1348
1587.023163167187 1398
1590.4696013700843 1448
1593.7007938763963 1498
1596.774835307976 1548
1599.6692902945322 1598
1602.2874336824116 1648
1604.804501201728 1698
1607.0644510549682 1748
1609.1718804816592 1798
1611.013897289298 1848
1612.737783663336 1898
1614.2335786076083 1948
1615.5365119410162 1998
1616.6626242118848 2048
1617.4981179317851 2098
1618.2800284380794 2148
1618.935405542908 2198
1619.2689335389434 2248
1619.545418649467 2298
1619.463740451076 2348
1619.3175487434892 2398
1618.835357970581 2448
1618.1199880289703 2498
1617.268326416883 2548
1616.2413119981932 2598
1615.0266539799952 2648
1613.5131128829855 2698
1611.6560810868743 2748
1609.553601327699 2798
1607.6797752706213 2848
1605.0408472176523 2898
1602.5345911748998 2948
1599.6904761934552 2998
1596.7947761177961 3048
1593.8079469832142 3098
1590.9754098181822 3148
1587.787500067505 3198
