trace_x trace_y
887.8107028753993 548
895.2020750988142 598
902.5982742090125 648
909.7057227429699 698
916.5601667990469 748
923.2606894265826 798
929.8043381369781 848
936.0548299319728 898
942.0454660909322 948
947.8659769574418 998
953.4139880292618 1048
958.8705734879348 1098
964.0651919703762 1148
969.0175036656891 1198
973.7826978970764 1248
978.3215263242635 1298
982.6964012251149 1348
986.8530303030303 1398
990.7903170345918 1448
994.5574353235469 1498
998.0702317964223 1548
1001.4180184526322 1598
1004.5259276600726 1648
1007.4388109927089 1698
1010.1478846259099 1748
1012.6224442498841 1798
1014.897357959014 1848
1016.9799484758286 1898
1018.888678433467 1948
1020.558485621532 1998
1022.0640641473942 2048
1023.287252162824 2098
1024.3743723073371 2148
1025.2576695803618 2198
1025.9005483688106 2248
1026.38040039273 2298
1026.6555941549973 2348
1026.6855527550993 2398
1026.4822807285257 2448
1026.111338409335 2498
1025.5473187588175 2548
1024.7459705119218 2598
1023.7322962708872 2648
1022.5239612499579 2698
1021.0982973631997 2748
1019.4452054182909 2798
1017.6115802951509 2848
1015.5431050003361 2898
1013.2880223759043 2948
1010.8172405490008 2998
1008.05180684362 3048
1005.2268160741886 3098
1002.0016806722689 3148
998.6353730092204 3198
995.1668625146885 3248
