trace_x trace_y
1523.6309859221008 548
1530.9122807023357 598
1538.0614754127787 648
1545.0255063918762 698
1551.8855507893861 748
1558.3593238818003 798
1564.263665587926 848
1570.1293408932324 898
1575.749504302634 948
1581.1108792783943 998
1586.2808926087544 1048
1591.0575632444306 1098
1595.7993342824254 1148
1600.2339388508606 1198
1604.47606381609 1248
1608.5728457463138 1298
1612.3516177012143 1348
1615.9682539585765 1398
1619.4590862703187 1448
1622.648497430981 1498
1625.7209992222809 1548
1628.5625963651792 1598
1631.1838977956404 1648
1633.6200088412056 1698
1635.8685987497809 1748
1637.9220415044053 1798
1639.842339752211 1848
1641.5756021194225 1898
1643.0553832521039 1948
1644.349831442887 1998
1645.5167412422074 2048
1646.2322380907078 2098
1647.0188953770278 2148
1647.6219780120502 2198
1647.9429015790586 2248
1648.0743293004125 2298
1648.1590533809892 2348
1647.8496128590252 2398
1647.4534412983985 2448
1646.8113574469635 2498
1645.8017086309278 2548
1644.7629427928562 2598
1643.4272030428754 2648
1641.9605163473525 2698
1640.0027959023432 2748
1638.280417153667 2798
1636.0346385374346 2848
1633.6287553591042 2898
1630.9195710474671 2948
1628.0583657529914 2998
1626.1317364926722 3048
1623.1439393759592 3098
1619.9883720880243 3148
