trace_x trace_y
1585 598
1600 698
1614 798
1625.95 898
1637 998
1646.9 1098
1651.6665259520412 1148
1656.0540435470714 1198
1660.3190251109506 1248
1664.3249232904789 1298
1668.1106035908501 1348
1671.8174362080752 1398
1675.1361832093326 1448
1678.3512649134173 1498
1681.369796158534 1548
1684.1130969913029 1598
1686.7382949979544 1648
1689.1185580652384 1698
1691.3769851560496 1748
1693.3842898916741 1798
1695.1970604226437 1848
1696.9189042709454 1898
1698.327818281876 1948
1699.5729043468527 1998
1701.2614528668287 2098
1702.0799714496977 2148
1702.7293232860363 2198
1702.924034327688 2248
1703.1247544143039 2298
1703.055096412368 2348
1702.8777372092513 2398
1702.2441942403777 2448
1701.683268477875 2498
1700.714691969709 2548
1699.515847016602 2598
1698.1375661618652 2648
1696.7775919555943 2698
1692.322033882026 2798
1689 2898
1683 2998
1676.216216203344 3098
