trace_x trace_y
1401.8604026733192 548
1409.0985915299689 598
1416.4853800925034 648
1423.3606292653321 698
1430.0985252509136 748
1436.4732844635619 798
1442.6410368984546 848
1448.5206362033273 898
1454.1226132687175 948
1459.525185946664 998
1464.6833201708807 1048
1469.6990133988943 1098
1474.3811408497024 1148
1478.9645903342748 1198
1483.2751622468345 1248
1487.4141753282754 1298
1491.2841834459095 1348
1495.0131868158155 1398
1498.5065783197517 1448
1501.828196189003 1498
1504.9399722335422 1548
1507.869033774925 1598
1510.6114691248217 1648
1513.127713921255 1698
1515.490801376412 1748
1517.624650944736 1798
1519.598894771345 1848
1521.3364637062634 1898
1522.932014264027 1948
1524.3114121514352 1998
1525.4679886660294 2048
1526.3899837994131 2098
1527.257197169015 2148
1527.9046708064861 2198
1528.3414001972767 2248
1528.6212138821681 2298
1528.6525839830213 2348
1528.4836318043117 2398
1528.068089743689 2448
1527.5298784514835 2498
1526.7590385139815 2548
1525.6430334121922 2598
1524.4819527466532 2648
1523.0040511203458 2698
1521.363464438136 2748
1519.4615745164642 2798
1517.4710356931037 2848
1515.0815731861949 2898
1512.594088673861 2948
1509.7231638849137 2998
1506.7402597319194 3048
1503.7217125182603 3098
1499.9471154042305 3148
1496.458333356029 3198
