trace_x trace_y
160.8495575221239 548
167.68627450980392 598
175.05119453924914 648
182.46914319952066 698
189.53807106598984 748
196.71471215351812 798
203.58113035551503 848
210.45995268671848 898
217.02340145023072 948
223.34124527003783 998
229.71820117083556 1048
235.69819819819818 1098
241.93720930232558 1148
247.2518994739918 1198
252.70278184480233 1248
257.91999193873437 1298
262.97233914612144 1348
267.9304220643544 1398
272.44795938293305 1448
276.7749239607976 1498
280.9430628272251 1548
284.85429050449625 1598
288.51538686987107 1648
292.20548921760826 1698
295.2351614267588 1748
298.227600554785 1798
301.0076280944157 1848
303.5497722836695 1898
305.8698425094364 1948
307.9710952002121 1998
309.806338028169 2048
311.36130831643004 2098
312.83788730553016 2148
314.05985037406487 2198
315.0896107532904 2248
315.86110689916603 2298
316.3953806412399 2348
316.734202763546 2398
316.8165841584158 2448
316.6617594254937 2498
316.3114402998394 2548
315.8085191082803 2598
314.98376293890806 2648
314.05666364460563 2698
312.87764384807826 2748
311.4324391455539 2798
309.8890119014669 2848
308.1275147013309 2898
306.24771287825473 2948
304.028087567121 2998
301.85554965480617 3048
299.32686286787725 3098
296.77448907681463 3148
294.09925925925927 3198
291.32289156626507 3248
