trace_x trace_y
787.6862582781457 548
794.981018981019 598
802.3676084099868 648
809.5855504027337 698
816.4945995516609 748
823.3314227916386 798
829.919796012981 848
836.2538330494037 898
842.4117182356814 948
848.3050182605167 998
853.9771428571429 1048
859.4679480179097 1098
864.7593654042988 1148
869.854314672729 1198
874.7065102413694 1248
879.3554596460941 1298
883.8624523249209 1348
888.1025817293004 1398
892.066364011556 1448
895.9348281642917 1498
899.5615790555822 1548
902.9725448785639 1598
906.2102414136386 1648
909.1036180162441 1698
911.9449138876347 1748
914.4915283741441 1798
916.9300216342153 1848
919.0090459254677 1898
920.5168361581921 1948
922.6583174516744 1998
924.2167214461791 2048
925.4272830516401 2098
926.4662514040641 2148
927.5211134254876 2198
927.2893923789908 2248
927.4640122511486 2298
928.9815371991248 2348
929.0697845507094 2398
928.9382889200562 2448
928.5941476858231 2498
928.0357353560894 2548
927.288681111211 2598
926.3055046756001 2648
925.1032095657646 2698
923.715755025713 2748
922.0806451612904 2798
920.3018005144327 2848
918.2726063829788 2898
916.0752688172043 2948
913.5940994527718 2998
910.9132459970888 3048
908.0826656955571 3098
904.9600961538462 3148
901.5787321063394 3198
898.1373737373738 3248
