trace_x trace_y
3639.1044203708 24
3644.4394021360636 74
3649.6202454155714 124
3654.716777840127 174
3659.6193940620633 224
3664.227067917639 274
3668.8323412609934 324
3673.113129652441 374
3677.29590609152 424
3681.112291658297 474
3684.9545203492903 524
3688.440670138907 574
3691.949774298974 624
3695.1526817982253 674
3698.0988900039974 724
3700.96496100265 774
3703.7049224475477 824
3706.1497707009776 874
3708.469460219784 924
3710.567180541649 974
3712.454650075523 1024
3713.0 1024
3712.454650075523 1024
3713.8555441024887 1074
3715.3781142771895 1124
3716.870381893132 1174
3718.0615565398175 1224
3719.2445675533695 1274
3720.167693726042 1324
3720.87566448436 1374
3721.29489980648 1424
3721.7429654468583 1474
3721.7556978233033 1524
3721.7469779074613 1574
3721.5060842833354 1624
3721.159331124783 1674
3720.6365643186837 1724
3719.7493560020607 1774
3718.727077363897 1824
3717.6173633440512 1874
3717 1924
