trace_x trace_y
2608.047464343619 24
2613.9686743442685 74
2619.765256723225 124
2625.2718144312084 174
2630.589996032824 224
2635.772519332311 274
2640.766019044579 324
2645.57350175749 374
2650.158277439226 424
2654.5558097658377 474
2658.7897934520256 524
2662.847413943743 574
2666.7284244736124 624
2670.360340929116 674
2673.91668519758 724
2677.2308192726646 774
2680.349710318506 824
2683.1905043382512 874
2685.9663541210975 924
2688.4748401863385 974
2690.7763754955604 1024
2691.0 1024
2690.7763754955604 1024
2692.7437704360564 1074
2694.7531625242177 1124
2696.6158810863817 1174
2698.275714027229 1224
2699.783321596244 1274
2701.045495138234 1324
2702.181951058201 1374
2703.113296911175 1424
2703.8574272516603 1474
2704.323160175043 1524
2704.734996360107 1574
2704.878992481375 1624
2704.8473886904685 1674
2704.624408245988 1724
2704.2687792568754 1774
2703.743755325351 1824
2702.9473484295104 1874
2701.982823210585 1924
2700.866007596068 1974
2699.5506956594186 2024
