trace_x trace_y
3367.9681985251336 24
3373.4661734432216 74
3378.7543735118597 124
3383.8999503050304 174
3388.9139417089427 224
3393.760082477916 274
3398.3109999511757 324
3402.781682194568 374
3407.085134711361 424
3411.013419238221 474
3414.919613755368 524
3418.665900726618 574
3422.1227788593956 624
3425.444779990161 674
3428.597329374164 724
3431.605003560858 774
3434.3093107146437 824
3436.959860394015 874
3439.388075868418 924
3441.5874254662663 974
3443.6880376300783 1024
3445.0 1024
3443.6880376300783 1024
3445.1693817878026 1074
3446.929827712909 1124
3448.4147926377027 1174
3449.8490933452435 1224
3450.9850428987284 1274
3451.9821216742926 1324
3452.8484512021028 1374
3453.504236964654 1424
3454.0332986772946 1474
3454.3825149076215 1524
3454.106312015342 1574
3454.3518620184827 1624
3454.099340708459 1674
3453.680625348967 1724
3452.971065510432 1774
3452.060520040877 1824
3451.23645175503 1874
3449.9692040772065 1924
3448.538286086673 1974
3447.0592760180994 2024
