trace_x trace_y
2239.395242272646 24
2245.539129050621 74
2251.5108246519553 124
2257.219693750942 174
2262.8551919976217 224
2268.2060225267614 274
2273.3770730409083 324
2278.37993226111 374
2283.130175530688 424
2287.7926592276303 474
2292.1822435672066 524
2296.4126489757673 574
2300.448508261163 624
2304.2601892843477 674
2307.9462360263547 724
2311.402544830176 774
2314.6607491656655 824
2317.764064262317 874
2320.676335392949 924
2323.336211785607 974
2325.8425777666585 1024
2327.899022565361 1074
2330.027593212126 1124
2332.08361305638 1174
2333.8758001389956 1224
2335.419003971602 1274
2336.8444138163222 1324
2338.0443249336313 1374
2339.122797823469 1424
2339.9811944604025 1474
2340.5569767363745 1524
2341.046063235272 1574
2341.349338790932 1624
2341.4067378714117 1674
2341.283259989918 1724
2340.9801309068307 1774
2340.4440805930776 1824
2339.8334824126678 1874
2338.949836423119 1924
2337.8928151212663 1974
2336.6869494785865 2024
