trace_x trace_y
2295.181970835039 24
2301.299324050525 74
2307.136418996065 124
2312.899136358942 174
2318.3978337185936 224
2323.7378565423337 274
2328.8978661179244 324
2333.899612264133 374
2338.726801371437 424
2343.27925236882 474
2347.644569964447 524
2351.813952315952 574
2355.8255039352644 624
2359.674855342337 674
2363.25503714417 724
2366.6832987299176 774
2369.917565916398 824
2372.990965853186 874
2375.8860360156614 924
2378.616919322878 974
2381.083797984623 1024
2383.0 1024
2381.083797984623 1024
2383.1271280363317 1074
2385.2532690287217 1124
2387.2021422129005 1174
2388.9649839143367 1224
2390.496578419852 1274
2391.9139072847684 1324
2393.092807352873 1374
2394.1515751808834 1424
2394.9793836845997 1474
2395.5666063097237 1524
2396.036048639574 1574
2396.323024808909 1624
2396.375287821598 1674
2396.249731396272 1724
2395.9420111517015 1774
2395.384520731441 1824
2394.7494361164895 1874
2393.8508215776405 1924
2392.7905486148834 1974
2391.576207411989 2024
