trace_x trace_y
265.59597611803 24
272.8290496594556 74
279.8890240083491 124
286.7995875443471 174
293.41094007967297 224
299.92741388903505 274
306.18861753575874 324
312.2550919236485 374
318.0666967761629 424
323.76762205107354 474
329.19127577817306 524
334.4322202061878 574
339.46798670133524 624
344.26188412128386 674
348.9021632364761 724
353.30006174544803 774
357.49664252028623 824
361.48023352006004 874
365.2400588870647 924
368.81249692816647 974
372.0832962841632 1024
375.03752305291533 1074
377.96534773673517 1124
380.6536523401221 1174
383.1841327340352 1224
385.5184014381187 1274
387.606625349435 1324
389.483727154005 1374
391.16469259640616 1424
392.65494829519497 1474
393.87865157181847 1524
394.92732059667065 1574
395.7490216918692 1624
396.390149238352 1674
396.84206184420304 1724
397.0391409521486 1774
397.10892367458865 1824
396.93950615651164 1874
396.5325528887789 1924
395.99541293062765 1974
395.23424874951905 2024
