trace_x trace_y
1323.9933345492434 24
1330.8034523395988 74
1337.295285566174 124
1343.6177367337316 174
1349.741213136028 224
1355.7037021363285 274
1361.3822948416819 324
1366.9662233451897 374
1372.2799696619322 424
1377.3909336714014 474
1382.3333484333612 524
1387.009244995682 574
1391.5038501880226 624
1395.8010534466548 674
1399.9151545623838 724
1403.8298327656946 774
1407.5688648711314 824
1411.037283603289 874
1414.3245258545212 924
1417.4189849710885 974
1420.2475434999383 1024
1422.7500094834193 1074
1425.2169397042094 1124
1427.544911140837 1174
1429.6314459049545 1224
1431.5374958386979 1274
1433.2589029680646 1324
1434.7732202170648 1374
1436.0535488938112 1424
1437.1937422343751 1474
1438.0888244089476 1524
1438.7854564400284 1574
1439.2336345242734 1624
1439.5710862493056 1674
1439.6416329122746 1724
1439.5333747360576 1774
1439.2404562951835 1824
1438.7399494915023 1874
1438.0026904539243 1924
1437.162032163212 1974
1436.080027408265 2024
