trace_x trace_y
1247.1228396996523 24
1253.9450394378796 74
1260.5073983248276 124
1266.9614213670525 174
1273.140758785104 224
1279.0591766823184 274
1284.8613073354202 324
1290.3980042666244 374
1295.756944527125 424
1300.9253969210079 474
1305.8911662561377 524
1310.6775459796613 574
1315.2053975330105 624
1319.5418148385863 674
1323.6929038472729 724
1327.6392920245216 774
1331.3441605399555 824
1334.9160978533787 874
1338.2413260187886 924
1341.3618405655805 974
1344.2218204947942 1024
1346.7593499762725 1074
1349.270323664145 1124
1351.6255983665444 1174
1353.743566391915 1224
1355.6651125044382 1274
1357.407090257255 1324
1358.9433511380148 1374
1360.2414911492322 1424
1361.414962742176 1474
1362.318043153503 1524
1363.0390947875328 1574
1363.5800639959325 1624
1363.8724155164648 1674
1363.9516549468633 1724
1363.854670928715 1774
1363.575905726705 1824
1363.09441393344 1874
1362.4318727368893 1924
1361.533219470538 1974
1360.4550018008283 2024
