trace_x trace_y
1943.2583925427732 24
1949.5325680403055 74
1955.6362372703907 124
1961.5898144553864 174
1967.2993442375111 224
1972.905778560479 274
1978.2428443660992 324
1983.404215653063 374
1988.3832177460952 424
1993.1068691526013 474
1997.723706010889 524
2002.0985858779216 574
2006.284325583525 624
2010.279611431801 674
2014.0369493852215 724
2017.685766894141 774
2021.0780951734498 824
2024.2928076796377 874
2027.3226492343097 924
2030.1175196066124 974
2032.73907701231 1024
2034.9034817993377 1074
2037.153948325359 1124
2039.2772631916148 1174
2041.1643977720678 1224
2042.8682476617198 1274
2044.3278375841771 1324
2045.6781848822845 1374
2046.760457102316 1424
2047.6902265954939 1474
2048.4100558398713 1524
2048.9765611502503 1574
2049.2750343327994 1624
2049.470520865259 1674
2049.4013403932313 1724
2049.169533694248 1774
2048.762463078332 1824
2048.1106610345805 1874
2047.3729587322018 1924
2046.3497076338551 1974
2045.1731571109456 2024
