trace_x trace_y
3179.8301643896493 24
3185.361649851989 74
3190.881825419168 124
3196.1074692247485 174
3201.06769151027 224
3205.9613384068466 274
3210.701131258463 324
3215.1780911705587 374
3219.455096717163 424
3223.62345610826 474
3227.603779304827 524
3231.29377875223 574
3234.9505449746225 624
3238.343859149912 674
3241.5570679222415 724
3244.619660160235 774
3247.532567173207 824
3250.1650338666013 874
3252.7349528335385 924
3255.055888859715 974
3257.093316874567 1024
3258.0 1024
3257.093316874567 1024
3258.7997227844758 1074
3260.516872650323 1124
3262.1780118605348 1174
3263.6856386499007 1224
3264.878055871571 1274
3265.9522721676562 1324
3266.8748972039475 1374
3267.5978043425225 1424
3268.185803757829 1474
3268.6006259076685 1524
3268.7346368715084 1574
3268.6973961218837 1624
3268.495790551025 1674
3268.135937437657 1724
3267.599854907244 1774
3266.809737569061 1824
3265.863804247461 1874
3264.691998443782 1924
3263.488856142936 1974
3262.1486447931525 2024
