trace_x trace_y
2558.396077256632 24
2564.3695083289267 74
2570.0442189118844 124
2575.696719896439 174
2581.040490568102 224
2586.2400730723803 274
2591.2427806832434 324
2596.029816746871 374
2600.6945290897515 424
2605.1161038565647 474
2609.3663917593503 524
2613.4318721403292 574
2617.27814657345 624
2620.996928739585 674
2624.45931684389 724
2627.791189505629 774
2630.933219332316 824
2633.9020320450936 874
2636.6928965062184 924
2639.24477352842 974
2641.6197393515577 1024
2643.0 1024
2641.6197393515577 1024
2643.5487781332745 1074
2645.583656157218 1124
2647.449748186002 1174
2649.1193965584325 1224
2650.6462046169877 1274
2651.9103064819296 1324
2653.0330183575575 1374
2654.0214264560077 1424
2654.7689355728467 1474
2655.2670550141265 1524
2655.687501106645 1574
2655.8276091694247 1624
2655.8281640186747 1674
2655.6157272134124 1724
2655.2843195681135 1774
2654.7476184175707 1824
2653.9422253922967 1874
2653.0242179147494 1924
2652.0293219303603 1974
2650.7913533834585 2024
