trace_x trace_y
56.50376270743116 24
63.66217943971569 74
70.68120271685609 124
77.5724213842598 174
84.14366147324523 224
90.60385156169366 274
96.87186792499526 324
102.98053668356158 374
108.89165957013843 424
114.62812821281895 474
120.09407858112823 524
125.40014156712127 574
130.49359942679098 624
135.39167346916028 674
140.0451046494185 724
144.51060740594878 774
148.77633428831018 824
152.84232767265237 874
156.7023337819733 924
160.3169117154883 974
163.71346283473252 1024
166.71195160031226 1074
169.73572545340838 1124
172.55034877341484 1174
175.1718567024353 1224
177.60494466796732 1274
179.78229676908614 1324
181.75366063006177 1374
183.54305815065308 1424
185.12824874256972 1474
186.51275687955177 1524
187.64901925172538 1574
188.6068585556112 1624
189.3632871202106 1674
189.95411175636193 1724
190.26975152705936 1774
190.46431764795028 1824
190.42768667745796 1874
190.20234402647958 1924
189.80027627778475 1974
189.2171636907544 2024
