trace_x trace_y
2751.925247007596 24
2757.7852838645827 74
2763.3863782627295 124
2768.8964749898632 174
2774.163550302452 224
2779.263501408721 274
2784.0828358524354 324
2788.8599691064974 374
2793.3556357718367 424
2797.6724019904727 474
2801.837918414576 524
2805.8636048819617 574
2809.695836922731 624
2813.2399198507646 674
2816.639452189656 724
2819.8611812447766 774
2822.905179529637 824
2825.792256064919 874
2828.5090963939087 924
2831.007034996537 974
2833.234401757129 1024
2834.0 1024
2833.234401757129 1024
2835.129954153723 1074
2837.101178586339 1124
2838.887569868544 1174
2840.4370406961793 1224
2841.9032604570225 1274
2843.104059170152 1324
2844.224708155144 1374
2845.092446541862 1424
2845.802885354825 1474
2846.2572193070855 1524
2846.6034419576813 1574
2846.706992079948 1624
2846.6317055469153 1674
2846.392763571578 1724
2845.9998206867695 1774
2845.3458298687683 1824
2844.669631167893 1874
2843.675997864895 1924
2842.4667950757894 1974
2841.2562139091137 2024
