trace_x trace_y
3702.0594324372955 24
3707.2465091048166 74
3712.394989491552 124
3717.484168319059 174
3722.065804566065 224
3726.7836281934883 274
3731.229997563182 324
3735.4850466283065 374
3739.6009276343525 424
3743.5542356827414 474
3747.2177031494007 524
3750.8903806697035 574
3754.2046750922573 624
3757.366664437884 674
3760.413085558172 724
3763.1799888761366 774
3765.861768073396 824
3768.2897485992685 874
3770.4990936789363 924
3772.658959889553 974
3774.625941276049 1024
3775.8257627896305 1074
3777.3676601820453 1124
3778.769162940102 1174
3779.928733484586 1224
3780.979862405045 1274
3781.8284872142117 1324
3782.5451059167276 1374
3783.0949273837086 1424
3783.453149750213 1474
3783.5101214574897 1524
3783.504512635379 1574
3783.2150299268455 1624
3782.8229988726043 1674
3782.0827338129498 1724
3781.3295454545455 1774
3780.358435493287 1824
3780 1924
