trace_x trace_y
1005.4289743835535 24
1012.4121654505976 74
1019.0572950927815 124
1025.5564885212752 174
1031.9766079366818 224
1038.0190864101608 274
1043.945655630292 324
1049.6987054856472 374
1055.1920354883991 424
1060.4833462599854 474
1065.5714219499164 524
1070.4718407405687 574
1075.108328918059 624
1079.5688818893743 674
1083.8288169167781 724
1087.8854431765067 774
1091.7597510255735 824
1095.3831188366942 874
1098.8594519818512 924
1102.0887893216661 974
1105.0462968187057 1024
1107.682623375792 1074
1110.2722718738567 1124
1112.7250442233726 1174
1114.927794689771 1224
1116.9267438604995 1274
1118.7442827711643 1324
1120.3646023811527 1374
1121.7936087929982 1424
1122.9823735700293 1474
1123.9594485037298 1524
1124.7463991547716 1574
1125.3379248812778 1624
1124.9865552354422 1674
1125.8293977328192 1724
1125.8404198062433 1774
1125.6260628316438 1824
1125.1871212039948 1874
1124.5575167866189 1924
1123.7001782351358 1974
1122.6779180849896 2024
