trace_x trace_y
3507.9062499992388 24
3513.338108557339 74
3518.533635130452 124
3523.660143724948 174
3528.615093823195 224
3533.150014729401 274
3537.8610946325075 324
3542.234497912098 374
3546.4105802013923 424
3550.4309482283365 474
3554.144777041944 524
3557.862125616755 574
3561.286032503567 624
3564.5434330214307 674
3567.6498861683203 724
3570.5789122338856 774
3573.250163015065 824
3575.8482166236076 874
3578.200197369755 924
3580.3848988607624 974
3582.3170981144135 1024
3583.0 1024
3582.3170981144135 1024
3583.82875046559 1074
3585.414830640495 1124
3586.97118128655 1174
3588.2119295974508 1224
3589.4404432862143 1274
3590.403291482864 1324
3591.169319605267 1374
3591.787605399216 1424
3592.1907592102584 1474
3592.4030336357805 1524
3592.417655249234 1574
3592.2502366463827 1624
3591.95669948273 1674
3591.339970960382 1724
3590.7366029667246 1774
3589.755581867388 1824
3588.6268343815514 1874
3587.381745502998 1924
3586.1765281173593 1974
3584.649166151946 2024
