trace_x trace_y
3403.8604455629793 24
3409.284029816392 74
3414.593099957233 124
3419.8079750007714 174
3424.731485787753 224
3429.5392545938635 274
3434.090029455532 324
3438.460063207375 374
3442.67516085026 424
3446.7289769785953 474
3450.636401346896 524
3454.2409871308196 574
3457.821583278776 624
3461.110980583226 674
3464.247858725459 724
3467.1150363539145 774
3469.9357068404465 824
3472.479543860231 874
3474.952728803478 924
3477.199711698263 974
3479.17685106383 1024
3480.0 1024
3479.17685106383 1024
3480.7049119865883 1074
3482.3501847824164 1124
3483.9443862058993 1174
3485.2626143570747 1224
3486.511880733028 1274
3487.4935440439667 1324
3488.3059831181727 1374
3488.9713448479897 1424
3489.368257451088 1474
3489.6560691497257 1524
3489.7286275944043 1574
3489.640061951471 1624
3489.3314097791017 1674
3488.9071654943186 1724
3488.14803901646 1774
3487.4264553014555 1824
3486.3972533062056 1874
3485.194354465525 1924
3483.940156965337 1974
3482.2 2024
