trace_x trace_y
3331.7104680648545 24
3337.116225162585 74
3342.4152979772184 124
3347.626802289323 174
3352.6038128292153 224
3357.3747579321634 274
3361.999668075174 324
3366.4522507310257 374
3370.6739674656164 424
3374.763975455419 474
3378.6955062353177 524
3382.3559793325367 574
3385.9324530518775 624
3389.2562942962913 674
3392.4160975556733 724
3395.4356058733997 774
3398.1550434104934 824
3400.839850090892 874
3403.2675111080325 924
3405.5177154828098 974
3407.5896259652854 1024
3409.0 1024
3407.5896259652854 1024
3409.1189786178757 1074
3410.8961328264227 1124
3412.366391695245 1174
3413.8340306606087 1224
3415.0172005355857 1274
3416.1019376736726 1324
3416.9682116743093 1374
3417.526796517283 1424
3418.0722099519294 1474
3418.4383860088938 1524
3418.561348059235 1574
3418.4210548155525 1624
3418.188622604693 1674
3417.8151538878515 1724
3417.055066079295 1774
3416.3196897888843 1824
3415.3507932166303 1874
3414.2272098081867 1924
3412.972591127437 1974
3411.238056680162 2024
