trace_x trace_y
3100.046592714361 24
3105.740429155261 74
3111.1402756182656 124
3116.4260429513183 174
3121.4945588961696 224
3126.4791903363507 274
3131.085398204444 324
3135.7325091975727 374
3140.0442192743253 424
3144.2682912686682 474
3148.2482612862423 524
3152.0030738968044 574
3155.6852417557084 624
3159.084805433251 674
3162.3344525038574 724
3165.4092890226834 774
3168.3664178492727 824
3171.0097496982567 874
3173.545960884529 924
3175.969134699487 974
3178.0555345481303 1024
3179.0 1024
3178.0555345481303 1024
3179.7924853742184 1074
3181.5408836392726 1124
3183.1986665047634 1174
3184.738505715144 1224
3186.00884230454 1274
3187.19420874766 1324
3188.1260079834974 1374
3188.8726303658887 1424
3189.371086659706 1474
3189.819902650081 1524
3189.991677661626 1574
3189.981284067339 1624
3189.820918134004 1674
3189.498388904455 1724
3188.993172428789 1774
3188.191694200752 1824
3187.405337911659 1874
3186.3059919817965 1924
3185.0553902116403 1974
3183.841645001182 2024
