trace_x trace_y
2975.1120898419754 24
2980.8769555643025 74
2986.3495670590114 124
2991.7016988134155 174
2996.8422407241405 224
3001.834782985925 274
3006.6622057466125 324
3011.220439303249 374
3015.6005968944673 424
3019.8295880446635 474
3023.8973800478307 524
3027.7969069616847 574
3031.4196448715948 624
3034.9894549759065 674
3038.304785501121 724
3041.444481475338 774
3044.416414617237 824
3047.1350268801425 874
3049.769842971011 924
3052.160001459604 974
3054.3165898783386 1024
3055.0 1024
3054.3165898783386 1024
3056.07257012394 1074
3057.9740351595583 1124
3059.6184743214067 1174
3061.18266933884 1224
3062.5575915636696 1274
3063.6969696969695 1324
3064.6636686597785 1374
3065.4576621342444 1424
3066.1157926953683 1474
3066.5856434342772 1524
3066.790533621572 1574
3066.845844998589 1624
3066.7106524329943 1674
3066.4108136353857 1724
3065.9489135907666 1774
3065.21314196446 1824
3064.4442621875205 1874
3063.3540108926427 1924
3062.1908447009446 1974
3060.9654094603043 2024
