trace_x trace_y
3670.847918905238 24
3676.165053009782 74
3681.4495537819435 124
3686.4155200296427 174
3691.0410400165533 224
3695.8450039512268 274
3700.1893067638985 324
3704.523448268815 374
3708.624085370956 424
3712.597277852659 474
3716.288491880144 524
3719.914734650081 574
3723.275269057284 624
3726.482384961286 674
3729.5589960107573 724
3732.238597493198 774
3734.9866697981743 824
3737.4478199300943 874
3739.722577776882 924
3741.8092579381737 974
3743.8022713267014 1024
3745.066150472184 1074
3746.716039622378 1124
3748.050318990742 1174
3749.369485391943 1224
3750.3901218578912 1274
3751.2479828850855 1324
3751.991455959989 1374
3752.3730480949407 1424
3752.817331670823 1474
3752.872563718141 1524
3752.786522633745 1574
3752.5120452708165 1624
3752.1269747235388 1674
3751.615704628185 1724
3750.7533101045296 1774
3749.6758383490974 1824
3748.6193247962747 1874
3748 1924
