trace_x trace_y
1168.5332867360462 24
1175.2908928281106 74
1181.975347500385 124
1188.3874882211053 174
1194.613257268111 224
1200.648353298034 274
1206.5046740169967 324
1212.085124374576 374
1217.47564478453 424
1222.692908334466 474
1227.7048774844736 524
1232.5240550352983 574
1237.0829452155072 624
1241.463114956468 674
1245.6434079732344 724
1249.6375318817898 774
1253.3776083903708 824
1256.970861039343 874
1260.328810888278 924
1263.4979982189589 974
1266.3909801380046 1024
1268.9636224588799 1074
1271.4843302777501 1124
1273.87923407749 1174
1276.0164834305554 1224
1278.0274313125176 1274
1279.779700153117 1324
1281.2911865700114 1374
1282.6796686151276 1424
1283.807433523771 1474
1284.7371021096144 1524
1285.4901445058274 1574
1286.0406401009636 1624
1286.3998805708227 1674
1286.5081101728442 1724
1286.4215638846015 1774
1286.1653051760425 1824
1285.6978863012962 1874
1285.001652455549 1924
1284.1630216020394 1974
1283.0939991788578 2024
