trace_x trace_y
2403.4637208236213 24
2409.511274146496 74
2415.3044265488516 124
2420.9939804194632 174
2426.444186445963 224
2431.7245354727 274
2436.833463667787 324
2441.746595495872 374
2446.4240078717726 424
2450.9781299545557 474
2455.311897353322 524
2459.4564141432897 574
2463.441932312796 624
2467.1852633524372 674
2470.7989601881645 724
2474.1670982116416 774
2477.3524764919175 824
2480.379771869068 874
2483.164253171861 924
2485.8443882856914 974
2488.212477624934 1024
2489.0 1024
2488.212477624934 1024
2490.2680913361737 1074
2492.3672570701633 1124
2494.271574715211 1174
2496.0042264715507 1224
2497.553174359568 1274
2498.8844241032334 1324
2500.036624076548 1374
2501.0582118953957 1424
2501.8590744559283 1474
2502.4102602431594 1524
2502.866359590185 1574
2503.04438739993 1624
2503.143822196824 1674
2502.99617300378 1724
2502.5703619336878 1774
2502.0860334228073 1824
2501.4362687284324 1874
2500.531342676048 1924
2499.459710868602 1974
2498.2266822703336 2024
