trace_x trace_y
3218.7431934845467 24
3224.273128722949 74
3229.6182298028957 124
3234.8143317156414 174
3239.900071230928 224
3244.775826501313 274
3249.384772785237 324
3253.9715870237624 374
3258.263233913086 424
3262.365214874494 474
3266.330737279253 524
3270.0326633100494 574
3273.6844398561593 624
3277.0318978841437 674
3280.2615775909503 724
3283.295340530911 774
3286.073173503561 824
3288.8146367588356 874
3291.25851465907 924
3293.5480094763766 974
3295.723665698466 1024
3297.0 1024
3295.723665698466 1024
3297.2849645670667 1074
3299.082949799458 1124
3300.7355109749747 1174
3302.1184642906987 1224
3303.4414574834227 1274
3304.4825775931695 1324
3305.35358112777 1374
3306.100060053695 1424
3306.652029404864 1474
3306.9112667177014 1524
3307.087566220006 1574
3307.13578255675 1624
3306.9229717083003 1674
3306.4469474514617 1724
3305.8936587003973 1774
3305.0771128037723 1824
3304.289756875249 1874
3303.1481219994353 1924
3301.87003393891 1974
3300.3003858711786 2024
