trace_x trace_y
654.1578252955911 24
661.3054765541332 74
668.134700505353 124
674.9345649457939 174
681.4039824171864 224
687.7263629794327 274
693.8561689049606 324
699.776183881691 374
705.4444051716565 424
710.9795050152063 474
716.2399586926925 524
721.3244046841385 574
726.1469163709627 624
730.819159327897 674
735.2453681468918 724
739.4709737018616 774
743.497319759798 824
747.2730380149558 874
750.9010781726151 924
754.2708497008487 974
757.3831105301066 1024
760.1789069401874 1074
762.956359661882 1124
765.476390359555 1174
767.8698870359493 1224
770.0106281821875 1274
771.9958907805748 1324
773.6791052968622 1374
775.225480688848 1424
776.5603480008357 1474
777.6513893975581 1524
778.5352559488878 1574
779.2189801265106 1624
779.7071072192241 1674
779.9416115487005 1724
779.9922112647494 1774
779.8619681165791 1824
779.522662411391 1874
778.9952311994407 1924
778.2312865275143 1974
777.348818621335 2024
