trace_x trace_y
2656.8861292530746 24
2662.8135310253747 74
2668.5524677829453 124
2674.04526266596 174
2679.3347102938255 224
2684.4860271569087 274
2689.4568586881364 324
2694.178479497596 374
2698.8057361550145 424
2703.1760656502065 474
2707.3652198725385 524
2711.409372798472 574
2715.17891092887 624
2718.8655697593567 674
2722.316147574021 724
2725.5825656479847 774
2728.6872138099434 824
2731.6091379096033 874
2734.2954343424867 924
2736.8758635767003 974
2739.152406886859 1024
2740.0 1024
2739.152406886859 1024
2741.1059175697187 1074
2743.0992212754245 1124
2744.924626091272 1174
2746.5059608686506 1224
2747.989287881086 1274
2749.2308792327085 1324
2750.3795180285756 1374
2751.2709649227345 1424
2751.9858546890787 1474
2752.462245732672 1524
2752.8525762182594 1574
2752.9766033826863 1624
2752.920799276957 1674
2752.7293107995697 1724
2752.3530900556807 1774
2751.8202971378632 1824
2750.991594293886 1874
2750.048260432837 1924
2749.0020287958114 1974
2747.7676188593455 2024
