trace_x trace_y
1614.3514917727882 24
1620.9724291295927 74
1627.304922055334 124
1633.4611800465773 174
1639.4272297129303 224
1645.1404686535166 274
1650.7473372670254 324
1656.084793238257 374
1661.2390885527452 424
1666.1388595353508 474
1670.9281188730033 524
1675.4483556435212 574
1679.79836624391 624
1683.9822780816933 674
1687.934447599662 724
1691.7227849724852 774
1695.2757521949486 824
1698.619271134129 874
1701.7848774690842 924
1704.7628087399276 974
1707.502703335455 1024
1709.8359884275874 1074
1712.2041382063337 1124
1714.434153417057 1174
1716.42415004052 1224
1718.226666188821 1274
1719.8451038600517 1324
1721.2255630793281 1374
1722.47497223118 1424
1723.4798623627723 1474
1724.2980595214156 1524
1724.9281566931554 1574
1725.3177867637642 1624
1725.5804758430609 1674
1725.5835358010577 1724
1725.4209598568984 1774
1725.0688839012446 1824
1724.5218639412012 1874
1723.760407523511 1924
1722.7947922370263 1974
1721.6649167664018 2024
