trace_x trace_y
2182.495206747634 24
2188.672576634714 74
2194.680464880574 124
2200.5133704170235 174
2206.081185834113 224
2211.4612943485417 274
2216.6871862397525 324
2221.7197274855625 374
2226.5774874906106 424
2231.180297164876 474
2235.612476364766 524
2239.8611639416895 574
2243.938804676159 624
2247.83366621476 674
2251.5510818723365 724
2255.0227776801803 774
2258.3138874226593 824
2261.4323520275348 874
2264.3677996140204 924
2267.0581257514823 974
2269.577265801954 1024
2271.6595569727233 1074
2273.8158054069922 1124
2275.8027693186145 1174
2277.5998325031105 1224
2279.237761675931 1274
2280.693708803829 1324
2281.898123220866 1374
2282.929338130264 1424
2283.780066079991 1474
2284.4574254258155 1524
2284.964884226169 1574
2285.2058464370925 1624
2285.346189660869 1674
2285.2468966576016 1724
2284.9693961952025 1774
2284.447504119119 1824
2283.8348156579787 1874
2282.932730113923 1924
2281.8936479496974 1974
2280.7128575395723 2024
