trace_x trace_y
464.7266646377136 24
471.93531089660314 74
478.9689228121426 124
485.82023121868974 174
492.3882563694837 224
498.8711391858291 274
505.07013505373504 324
511.007026029349 374
516.8168292045841 424
522.38244663072 474
527.7364343988935 524
532.908294164638 574
537.8626822648909 624
542.6315937366145 674
547.1427321817723 724
551.4611853414115 774
555.5606581692203 824
559.4818107738763 874
563.1350831146518 924
566.5935548281309 974
569.8382737952529 1024
572.6484556114548 1074
575.5033442252226 1124
578.1684725553083 1174
580.6202152964582 1224
582.8119158301997 1274
584.8177303103107 1324
586.6230845677952 1374
588.2188506169372 1424
589.6195529809754 1474
590.7702280841521 1524
591.7094138851554 1574
592.4601788449705 1624
593.023741823428 1674
593.3569444130734 1724
593.5000291975674 1774
593.4238388297574 1824
593.1600363325728 1874
592.6920530236347 1924
591.9916094461913 1974
591.116050442496 2024
