trace_x trace_y
2798.131079859864 24
2803.999248535814 74
2809.64332201189 124
2815.043946443121 174
2820.293472458574 224
2825.363206117057 274
2830.1986977910774 324
2834.9385757710047 374
2839.4246778763427 424
2843.7317871590526 474
2847.8783936831805 524
2851.831857129512 574
2855.6254548464203 624
2859.172908302213 674
2862.541703892504 724
2865.741498807012 774
2868.787535133246 824
2871.660373549579 874
2874.285173378609 924
2876.818458503604 974
2879.050007093684 1024
2880.0 1024
2879.050007093684 1024
2880.897718332022 1074
2882.786621927201 1124
2884.553736365837 1174
2886.171026673961 1224
2887.615018003732 1274
2888.7944680765277 1324
2889.8290939167678 1374
2890.705637599625 1424
2891.383431411483 1474
2891.9055374592836 1524
2892.183398643116 1574
2892.363819860362 1624
2892.265589760395 1674
2892.0183465039972 1724
2891.59616840389 1774
2890.885189959809 1824
2890.0627669548912 1874
2889.2125354468117 1924
2888.0318120386733 1974
2886.7691967575533 2024
