trace_x trace_y
2065.2813047536993 24
2071.5280440956967 74
2077.588577167435 124
2083.494630795056 174
2089.1324641019387 224
2094.584314300084 274
2099.8671613374363 324
2104.9735380453253 374
2109.8776071612792 424
2114.6161631678297 474
2119.1130853505356 524
2123.4188261788477 574
2127.53984981061 624
2131.4959704701673 674
2135.192442727208 724
2138.7705712517313 774
2142.11358041329 824
2145.290093908928 874
2148.274268221468 924
2151.007483292841 974
2153.578506153884 1024
2155.710853044842 1074
2157.9095534945427 1124
2159.920793246458 1174
2161.767793221671 1224
2163.433462621069 1274
2164.9227601593916 1324
2166.180321812454 1374
2167.299040884165 1424
2168.1965897864907 1474
2168.895572404755 1524
2169.36119205298 1574
2169.6862952960932 1624
2169.785927947884 1674
2169.724076316782 1724
2169.446290780308 1774
2169.0271064285507 1824
2168.424504175832 1874
2167.574793982697 1924
2166.540151398115 1974
2165.3872186909466 2024
