trace_x trace_y
2124.470206987351 24
2130.6719145586158 74
2136.714610091086 124
2142.585598601014 174
2148.178600708665 224
2153.6229703085774 274
2158.8492654638 324
2163.9328765030104 374
2168.812947274918 424
2173.446998345937 474
2177.9835596965545 524
2182.249048177536 574
2186.3580025636843 624
2190.2118362690994 674
2193.954596072577 724
2197.459052289469 774
2200.764178673869 824
2203.9127589392865 874
2206.8727366612843 924
2209.6510483920756 974
2212.1309077067754 1024
2214.310681033488 1074
2216.481546154813 1124
2218.484916948894 1174
2220.3189898258147 1224
2221.96101210475 1274
2223.3476113464253 1324
2224.6568931859338 1374
2225.6986170320897 1424
2226.5635141099197 1474
2227.2541259822947 1524
2227.773797431894 1574
2228.029138373193 1624
2228.194542363439 1674
2228.082987920746 1724
2227.8097859327218 1774
2227.3168870324425 1824
2226.701140804484 1874
2225.806208646076 1924
2224.7977318353114 1974
2223.597551264185 2024
