trace_x trace_y
162.34826394150582 24
169.5626442511717 74
176.60944099602943 124
183.51217305677116 174
190.1066516580285 224
196.5760868113631 274
202.8351256335429 324
208.9264136583509 374
214.83048715124022 424
220.54749662067275 474
226.00461409506337 524
231.2745624425671 574
236.34372603574616 624
241.16352331305617 674
245.8414306827816 724
250.28160987465654 774
254.50637905884835 824
258.53914469010925 874
262.32030729240313 924
265.93332523830634 974
269.23868514992046 1024
272.2560018883906 1074
275.22230764302645 1124
277.9936251167314 1174
280.52193782887736 1224
282.9046884572417 1274
285.0320607911577 1324
287.00649857797555 1374
288.74280850419916 1424
290.226441420846 1474
291.54331391543394 1524
292.63802304426923 1574
293.5146519810871 1624
294.21721267585065 1674
294.72052461357526 1724
294.98842986533873 1774
295.069463134556 1824
295.00263844376536 1874
294.7051264094124 1924
294.18202616418125 1974
293.5265723775849 2024
