trace_x trace_y
3256.9308255694846 24
3262.42775335301 74
3267.954108478476 124
3273.145297319993 174
3278.0656018658838 224
3282.9147192381424 274
3287.6534864488503 324
3292.0860955427993 374
3296.3492798314537 424
3300.450011090463 474
3304.3967177153318 524
3308.105334813966 574
3311.7212048589768 624
3315.0673429092158 674
3318.283960146757 724
3321.2878638264156 774
3324.0586719501275 824
3326.7612959638504 874
3329.1990893171865 924
3331.490725348173 974
3333.6173219633642 1024
3335.0 1024
3333.6173219633642 1024
3335.1850855986977 1074
3336.9707895534452 1124
3338.487663939748 1174
3339.957308505656 1224
3341.1649743597236 1274
3342.3060047089643 1324
3343.186266595675 1374
3343.89753262837 1424
3344.3496920830426 1474
3344.7046079104916 1524
3344.822598485493 1574
3344.7722033898303 1624
3344.559947560782 1674
3344.1962921512336 1724
3343.5951426986376 1774
3342.7909991742363 1824
3341.849427547126 1874
3340.673564324671 1924
3339.4104744852284 1974
3337.9903514817365 2024
