trace_x trace_y
834.1803777195602 24
841.1210418547782 74
847.9975255539223 124
854.6858991648824 174
861.0897937145747 224
867.2985613066348 274
873.3215273537979 324
879.0835855209858 374
884.7180066799862 424
890.0911998706413 474
895.2757121773077 524
900.2703868032366 574
905.0029905122559 624
909.5470225598369 674
913.9423446052452 724
918.0286763065217 774
921.9853763319073 824
925.7314491748408 874
929.2246363671185 924
932.5346589581549 974
935.5672528287289 1024
938.2664157591288 1074
940.978847641768 1124
943.4375675631409 1174
945.7558223348992 1224
947.8271499098354 1274
949.6965179077179 1324
951.3789546902483 1374
952.8550592608951 1424
954.0870451181299 1474
955.1639130434783 1524
956.0057803468208 1574
956.6400853270776 1624
957.0352364812818 1674
957.2572873587792 1724
957.2652805944962 1774
957.092152553329 1824
956.6886606902549 1874
956.0872752507728 1924
955.3153727458346 1974
954.3278592964824 2024
