trace_x trace_y
2932.0686341456744 24
2937.808357442527 74
2943.3152394785825 124
2948.6613859510335 174
2953.8385937540893 224
2958.8587626374556 274
2963.679915591883 324
2968.2829305603555 374
2972.6987309808883 424
2976.8984697746496 474
2980.999095957283 524
2984.9112014719626 574
2988.6878020933436 624
2992.1444382373065 674
2995.5065825702745 724
2998.6362117571753 774
3001.6353979019627 824
3004.4579660947575 874
3007.030191880828 924
3009.4229374814063 974
3011.6920944775425 1024
3013.0 1024
3011.6920944775425 1024
3013.3936213374727 1074
3015.3014367503715 1124
3017.0252568614314 1174
3018.614480841533 1224
3019.9413160733548 1274
3021.0716481898494 1324
3022.131447762591 1374
3022.957733755741 1424
3023.50795026643 1474
3024.006633837275 1524
3024.327731092437 1574
3024.3812263311465 1624
3024.2731395435285 1674
3023.9808598351 1724
3023.4607881388997 1774
3022.825613079019 1824
3021.915957512889 1874
3020.89538975893 1924
3019.7190339848125 1974
3018.349607843137 2024
