trace_x trace_y
3439.071308443952 24
3444.5346849827924 74
3449.7642529403715 124
3454.8955901067543 174
3459.8970368642244 224
3464.6949538964627 274
3469.221160463848 324
3473.585363048633 374
3477.7731188997213 424
3481.853155689006 474
3485.7009887534014 524
3489.3180838934127 574
3492.864005407537 624
3496.1595565382336 674
3499.2829813017097 724
3502.126654445077 774
3504.92856721802 824
3507.46323268514 874
3509.936535996436 924
3512.1524626948035 974
3514.0796672175898 1024
3515.0 1024
3514.0796672175898 1024
3515.664514111197 1074
3517.270234443056 1124
3518.8317216173 1174
3520.1220930232557 1224
3521.3926919720766 1274
3522.37065209712 1324
3523.159549519367 1374
3523.812357111851 1424
3524.1880430891397 1474
3524.496483615143 1524
3524.5430608153265 1574
3524.419943445553 1624
3524.1309925279375 1674
3523.7102437361514 1724
3522.875801624626 1774
3522.0038959231947 1824
3521.095451883662 1874
3519.924258760108 1924
3518.4975388110565 1974
3517.033769063181 2024
