trace_x trace_y
1472.5774803018824 24
1479.1576879737063 74
1485.552764471428 124
1491.7982968636325 174
1497.8567567601692 224
1503.7237537952253 274
1509.3251070789663 324
1514.8255679898164 374
1520.048479860182 424
1525.0422341138278 474
1529.8826190795417 524
1534.495172399594 574
1538.970676796367 624
1543.1997951642243 674
1547.2325353943613 724
1551.0281529282236 774
1554.6885324146017 824
1558.1020224059287 874
1561.32919664537 924
1564.3580632689464 974
1567.119655088413 1024
1569.5641454855672 1074
1571.9666224132923 1124
1574.1926085219657 1174
1576.2901980511617 1224
1578.1465461636824 1274
1579.8063206637082 1324
1581.227852378029 1374
1582.513139482637 1424
1583.5579465547762 1474
1584.4176213130352 1524
1585.0791761796545 1574
1585.5535165760314 1624
1585.7871480857639 1674
1585.8337683559039 1724
1585.6739927918652 1774
1585.3535767023682 1824
1584.8505576378097 1874
1584.1078329882678 1924
1583.2320313211326 1974
1582.115071135761 2024
