trace_x trace_y
3017.6291616247345 24
3023.19595797571 74
3028.763649831005 124
3034.0484589713537 174
3039.157728298141 224
3044.0561727829627 274
3048.854556266525 324
3053.398768005689 374
3057.759986306527 424
3061.9734742103224 474
3065.999208834627 524
3069.901103708802 574
3073.621353538823 624
3077.085458063778 674
3080.361061586419 724
3083.4368059711715 774
3086.4309361301066 824
3089.1201207528024 874
3091.7546669038315 924
3094.1370825245044 974
3096.2608364725943 1024
3097.0 1024
3096.2608364725943 1024
3098.0308083663085 1074
3099.901144650958 1124
3101.5186874573 1174
3103.0574419013537 1224
3104.459927502716 1274
3105.56060412431 1324
3106.513281288971 1374
3107.321202336813 1424
3107.939875127574 1474
3108.2906708174332 1524
3108.5990135917878 1574
3108.623209296137 1624
3108.4921026130282 1674
3108.152693848992 1724
3107.706644412653 1774
3106.9342166314377 1824
3106.0420597205475 1874
3105.153294129373 1924
3103.920005958588 1974
3102.363157894737 2024
